Ağırlık(kg),İşlemci Arttırılmış Frekans(GHz),İşlemci Çekirdek Sayısı,İşlemci Temel Frekans(GHz),İşlemci Önbelleği(MB),Ram(Bellek) Boyutu(GB),Ram(Bellek) Frekansı(MHz),Ekran Boyutu(inç),Harici Ekran Kartı Belleği(GB),İşlemci Skoru,Medyan Fiyat,Ekran Kartı Skoru
0.025687022900763357,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.034101528384279475,0.14525509025085373,0.03618863803743301
0.024541984732824432,0.0012903225806451613,0.125,0.12765957446808512,0.15625,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.4266866812227075,0.14121755205792488,0.01381517129288671
0.031030534351145042,0.001032258064516129,0.375,0.2978723404255319,0.21875,0.0234375,0.359375,0.14814814814814814,,0.034101528384279475,0.14281587798803502,0.1746450973918785
0.025687022900763357,0.0011935483870967743,0.125,,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13094076565589133,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14158343389734768,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13189719362210184,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14460677330731506,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14460677330731506,0.03618863803743301
0.027977099236641222,0.0011935483870967743,0.125,,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.13004852748607082,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14891390864508178,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14482501861504096,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13358538526715794,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.15670013094718463,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.12974041646339898,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14574293270341745,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14487637045215293,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.1492412766066706,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.15454335378848177,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14370169717821654,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13640331732867744,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.12770559991783706,0.03618863803743301
0.027977099236641222,0.0011935483870967743,0.125,,0.34375,0.1171875,,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.13577425732405576,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13393201016766376,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14571725678486147,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.142822296967674,0.03618863803743301
0.042099236641221366,0.0011290322580645162,0.125,0.3191489361702127,0.21875,0.1171875,0.31765625,0.14814814814814814,,0.025020742358078604,0.1344134336405885,0.1746450973918785
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.1377641410121447,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.1398567283744576,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14875343415410686,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13735332631524894,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13560736385344185,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.137205689783552,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13640331732867744,0.03618863803743301
0.025687022900763357,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.034101528384279475,0.1310242123911983,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.15259198397822682,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.15138521580609546,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.142822296967674,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.1576758158523121,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0234375,0.359375,0.0888888888888889,,0.013746724890829695,0.1323465221968316,0.1746450973918785
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.15259198397822682,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.15138521580609546,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14243073920969523,0.03618863803743301
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.1287326366600765,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13961280714817573,0.03618863803743301
0.04706106870229008,0.0011290322580645162,0.125,0.3191489361702127,0.21875,0.1171875,0.31765625,0.14814814814814814,0.125,0.025020742358078604,0.12809073869617685,0.14081824415267793
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.15016560967468612,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.1556153233881942,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13676919916810024,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13226949444116362,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14630138393201017,0.03618863803743301
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.12897013890671938,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13021542095668473,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13529283385113103,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13013197422137776,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14122397103756387,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.1556153233881942,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.1347728965003723,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14125606593575885,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14836187639612808,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.1377641410121447,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14611523352247927,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13444552853878347,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14836187639612808,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14327804452204276,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13735332631524894,0.03618863803743301
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.1377513030528667,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13650602100290138,0.03618863803743301
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.12966338870773103,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14158343389734768,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13114617300433923,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.7872340425531915,0.34375,0.1171875,,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.1406013300125812,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,,0.34375,0.0546875,,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13504891262484917,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13107556422831027,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.1314221891288161,0.03618863803743301
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.14261047063958712,0.03618863803743301
0.027977099236641222,0.0011935483870967743,0.125,,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.12918838421444528,0.03618863803743301
0.027977099236641222,0.0011935483870967743,0.125,,0.34375,0.0546875,,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.1291498703366113,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13241713097286056,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,,0.34375,0.1171875,,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.1324813207692505,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14037666572521632,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.14630138393201017,0.03618863803743301
0.03561068702290076,0.0011290322580645162,0.125,0.3191489361702127,0.21875,0.0546875,0.31765625,0.14814814814814814,0.125,0.025020742358078604,0.13825840244434745,0.13274246387485078
,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.0546875,0.359375,0.0888888888888889,,0.013852620087336245,0.1524443474465299,0.1746450973918785
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13319382750917913,0.03618863803743301
0.03561068702290076,0.0011290322580645162,0.125,0.3191489361702127,0.21875,0.1171875,0.31765625,0.14814814814814814,0.125,0.025020742358078604,0.14596117801114336,0.13274246387485078
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.1494338459958405,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.12998433768968085,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.1494338459958405,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,,0.34375,0.1171875,,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.1289508819678024,0.03618863803743301
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13800806223842657,0.03618863803743301
0.027977099236641222,0.0011935483870967743,0.125,,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.9987390829694324,0.14071687164608312,0.03618863803743301
0.04248091603053435,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.2421875,0.359375,0.21111111111111114,0.041666666666666664,0.013852620087336245,0.14553752535496958,0.05818117175000633
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.0546875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.1565717513544047,0.6997485841988978
0.025687022900763357,0.0011935483870967743,0.125,,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.12726269032274629,0.03618863803743301
0.011564885496183208,0.0009354838709677419,,0.06382978723404256,0.21875,,0.44265625,0.0666666666666667,,0.013746724890829695,0.14565306698847152,
,0.001032258064516129,0.125,,0.21875,0.0546875,0.0,0.0888888888888889,,0.034101528384279475,0.13961280714817573,0.1746450973918785
0.02034351145038168,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0234375,0.359375,0.14814814814814814,,0.034101528384279475,0.15629573522992785,0.1746450973918785
0.025687022900763357,0.0011935483870967743,0.125,0.2978723404255319,0.34375,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13357254730787993,0.03618863803743301
0.04248091603053435,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.2421875,0.359375,0.21111111111111114,0.041666666666666664,0.013852620087336245,0.14069119572752714,0.05818117175000633
0.024541984732824432,0.0005161290322580645,0.125,0.12765957446808512,0.34375,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.005403930131004367,0.12735255603769224,0.0
0.024541984732824432,0.001032258064516129,0.125,0.12765957446808512,0.15625,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.4266866812227075,0.13354687138932395,0.0
0.024541984732824432,0.001032258064516129,0.125,0.12765957446808512,0.34375,0.0546875,0.359375,0.0888888888888889,,0.4266866812227075,0.14345777595193468,0.1746450973918785
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.1171875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.14637199270803913,0.6997485841988978
0.04324427480916031,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.0546875,0.359375,0.14814814814814814,0.125,0.019312227074235806,0.1356843916091098,0.6997485841988978
0.02377862595419848,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.0546875,0.359375,0.14814814814814814,,0.013852620087336245,0.15613526073895292,0.1746450973918785
0.025687022900763357,0.0011935483870967743,0.5,0.5319148936170213,0.34375,0.0546875,0.359375,0.0888888888888889,,0.013852620087336245,0.13584486610008473,0.1746450973918785
0.02377862595419848,0.0012258064516129032,0.5,0.5531914893617021,0.34375,0.0546875,0.359375,0.14814814814814814,,0.013746724890829695,0.15886332708552647,
0.033702290076335885,0.0005161290322580645,0.0,0.042553191489361694,0.09375,0.0546875,0.234375,0.0888888888888889,0.041666666666666664,0.0006593886462882095,0.15832413279585078,0.0
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.13480499139856728,0.03618863803743301
0.029122137404580153,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.2421875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.12769918093819807,0.01381517129288671
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.14814814814814814,,0.013746724890829695,0.15511464297635247,
0.029122137404580153,0.0011935483870967743,0.125,,0.34375,0.1171875,0.2759375,0.0888888888888889,,0.013746724890829695,0.14013916347857344,
0.025687022900763357,0.001032258064516129,0.375,0.2978723404255319,0.21875,0.0234375,0.359375,0.0888888888888889,,0.034101528384279475,0.15456261072739877,0.1746450973918785
0.029122137404580153,0.0012903225806451613,0.125,0.2978723404255319,0.15625,0.0390625,0.359375,0.14814814814814814,0.125,0.006624454148471615,0.13575500038513877,0.14081824415267793
0.031030534351145042,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.2759375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.14834261945721108,0.005383853518551432
0.031030534351145042,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.01014410480349345,0.12870054176188153,0.005383853518551432
0.04706106870229008,0.0011290322580645162,0.125,0.3191489361702127,0.21875,0.0234375,0.31765625,0.14814814814814814,0.125,0.025020742358078604,0.12958636095206305,0.14081824415267793
0.027977099236641222,0.001032258064516129,0.375,0.40425531914893614,0.21875,0.1484375,0.359375,0.14814814814814814,,0.019312227074235806,0.14410609289547333,0.1746450973918785
,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0234375,0.2759375,0.0888888888888889,,0.013746724890829695,0.13183942280535085,0.1746450973918785
0.021106870229007636,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.0888888888888889,,0.013746724890829695,0.15706601278660745,0.1746450973918785
0.02530534351145038,0.0010967741935483872,0.125,,0.21875,0.2421875,0.359375,0.14814814814814814,0.041666666666666664,0.025020742358078604,0.12805864379798187,0.03618863803743301
0.025687022900763357,0.001032258064516129,0.125,0.12765957446808512,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.02606659388646288,0.1415385010398747,0.01381517129288671
0.03446564885496184,0.0011935483870967743,0.5,0.5319148936170213,0.34375,,0.359375,0.16296296296296298,,0.013852620087336245,0.15116697049836958,
,0.0010967741935483872,0.25,0.23404255319148937,0.34375,,0.359375,0.14814814814814814,0.125,0.023525109170305675,0.14519090045446376,0.26451989740203674
0.031030534351145042,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.2421875,0.359375,0.14814814814814814,,0.034101528384279475,0.13274449893444937,0.1746450973918785
0.021106870229007636,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.0888888888888889,,0.013746724890829695,0.1310049554522813,0.1746450973918785
,0.001032258064516129,0.125,,0.21875,0.2421875,,0.14814814814814814,,0.009650655021834062,0.14141012144709478,
0.03446564885496184,0.0011935483870967743,0.5,0.5319148936170213,0.34375,,0.359375,0.16296296296296298,,0.013852620087336245,0.14731558271497164,
0.029122137404580153,0.0012903225806451613,0.125,0.2978723404255319,0.15625,0.0390625,0.359375,0.14814814814814814,0.125,0.006624454148471615,0.13575500038513877,0.14081824415267793
0.024160305343511455,0.001032258064516129,0.125,,0.21875,0.1484375,0.359375,0.0888888888888889,0.041666666666666664,0.034101528384279475,0.13864354122268724,0.01381517129288671
0.027977099236641222,0.0011935483870967743,0.125,,0.34375,0.0390625,0.359375,0.14814814814814814,,0.013746724890829695,0.13254551056564048,
,0.001032258064516129,0.125,0.2978723404255319,0.21875,,0.359375,0.0888888888888889,,0.034101528384279475,0.13832259224073742,
0.04706106870229008,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.1484375,0.359375,0.21111111111111114,,0.034101528384279475,0.1462179371967032,
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.15791331809895498,0.03618863803743301
,0.001032258064516129,0.125,0.2978723404255319,0.21875,,0.359375,0.14814814814814814,,0.034101528384279475,0.14281587798803502,
,0.001032258064516129,0.125,0.2978723404255319,0.21875,,0.359375,0.14814814814814814,,0.034101528384279475,0.13126171463784117,
0.04706106870229008,0.0011290322580645162,0.125,0.3191489361702127,0.21875,0.0234375,0.31765625,0.14814814814814814,0.125,0.025020742358078604,0.12958636095206305,0.14081824415267793
0.04706106870229008,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.1484375,0.359375,0.21111111111111114,,0.034101528384279475,0.1272177574652733,
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.2759375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.13800164325878758,0.03618863803743301
0.031793893129770996,0.0009354838709677419,0.125,0.06382978723404256,0.21875,0.0859375,,0.14814814814814814,,0.013746724890829695,0.14281587798803502,
0.027977099236641222,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0546875,0.359375,0.14814814814814814,,0.034101528384279475,0.12901507176419236,
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.15516599481346446,0.03618863803743301
0.027977099236641222,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0234375,0.359375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.15173184070660128,0.03618863803743301
0.03942748091603053,0.0012903225806451613,0.375,0.25531914893617025,0.46875,0.0390625,0.31765625,0.14814814814814814,0.125,0.025424672489082967,0.12805222481834289,0.13274246387485078
0.025687022900763357,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.034101528384279475,0.14987675559093128,0.03618863803743301
0.031793893129770996,0.001032258064516129,0.125,,0.21875,0.0859375,,0.14814814814814814,,0.034101528384279475,0.13716717590571803,0.1746450973918785
0.027977099236641222,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.1171875,0.359375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.14281587798803502,0.03618863803743301
0.02377862595419848,0.0010967741935483872,0.375,0.3404255319148936,0.21875,0.0546875,0.359375,0.14814814814814814,,0.013049126637554587,0.14345777595193468,0.1746450973918785
0.031030534351145042,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.01014410480349345,0.12870054176188153,0.005383853518551432
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13191003158137982,0.03618863803743301
0.031030534351145042,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.0546875,0.2759375,0.14814814814814814,0.041666666666666664,0.013746724890829695,0.1468020643438519,0.005383853518551432
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0234375,,0.14814814814814814,,0.034101528384279475,0.12869412278224254,
0.025687022900763357,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0546875,0.359375,0.0888888888888889,0.041666666666666664,0.034101528384279475,0.15617377461678691,0.03618863803743301
,0.001032258064516129,0.125,0.2978723404255319,0.21875,,0.359375,0.0888888888888889,,0.034101528384279475,0.13639689834903843,
0.025687022900763357,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0234375,0.359375,0.0888888888888889,0.041666666666666664,0.034101528384279475,0.14352838472796364,0.03618863803743301
0.031793893129770996,0.001032258064516129,0.125,,0.21875,0.0859375,,0.14814814814814814,,0.034101528384279475,0.13716717590571803,0.1746450973918785
0.027977099236641222,0.001032258064516129,0.125,,0.21875,0.0546875,0.359375,,,0.034101528384279475,0.13318740852954014,
0.025687022900763357,0.0011935483870967743,0.125,0.38297872340425526,0.34375,0.1171875,0.359375,0.0888888888888889,0.041666666666666664,0.013746724890829695,0.13191003158137982,0.03618863803743301
