Temel Frekans(GHz),Çekirdek,Arttırılmış Frekans(GHz),Medyan Fiyat,İşlemci Skoru
0.2,0.20833333333333334,0.48275862068965525,0.017264179557173187,0.0379123076923077
0.43999999999999995,0.2916666666666667,0.5172413793103448,0.029093114952987564,0.036116923076923074
0.25999999999999995,0.2916666666666667,0.5517241379310345,0.03542614498028511,0.05983384615384615
0.42000000000000004,0.20833333333333334,0.5172413793103448,0.024203821656050957,0.031992307692307695
0.1,0.4583333333333333,0.5689655172413793,0.046017591750075824,0.046163076923076925
0.3,0.20833333333333334,0.5,0.020588413709432818,0.048086153846153855
0.33999999999999997,0.125,0.46551724137931033,0.016451319381255686,0.020284615384615387
0.4,0.4583333333333333,0.5862068965517241,0.051222323324234154,0.051726153846153845
0.25999999999999995,0.2916666666666667,0.5517241379310345,0.035316954807400665,0.05983384615384615
0.25999999999999995,0.2916666666666667,0.5517241379310345,0.035316954807400665,0.05983384615384615
0.36,0.20833333333333334,0.48275862068965525,0.017834394904458598,0.026855384615384614
0.27999999999999997,0.20833333333333334,0.5172413793103448,0.03257506824385805,0.028901538461538465
0.42000000000000004,0.375,0.5689655172413793,0.043045192599332725,0.04100461538461539
0.5399999999999999,0.2916666666666667,0.46551724137931033,0.029535941765241127,0.025323076923076924
0.18,0.20833333333333334,0.48275862068965525,0.024149226569608735,0.02830153846153846
0.45999999999999996,0.20833333333333334,0.5689655172413793,0.03899909008189263,0.05742
0.18,0.2916666666666667,0.6206896551724138,0.06684258416742493,0.08833538461538462
0.32,0.625,0.6206896551724138,0.07518956627236882,0.06197692307692307
0.38,0.125,0.5344827586206897,0.147024567788899,0.009433846153846154
0.15999999999999998,0.625,0.603448275862069,0.07656657567485593,0.05211384615384615
0.36,0.20833333333333334,0.48275862068965525,0.01862299059751289,0.026855384615384614
0.33999999999999997,0.125,0.46551724137931033,0.019090081892629663,0.01949692307692308
0.27999999999999997,0.125,0.27586206896551724,0.010124355474673946,0.04776769230769231
0.4,0.125,0.46551724137931033,0.009517743403093722,0.021910769230769234
0.18,0.2916666666666667,0.6206896551724138,0.07889596602972399,0.08833538461538462
0.1,0.4583333333333333,0.5689655172413793,0.059223536548377316,0.046163076923076925
0.4,0.4583333333333333,0.5862068965517241,0.06752805580831059,0.051726153846153845
0.42000000000000004,0.375,0.5689655172413793,0.045872004852896574,0.04100461538461539
0.23999999999999994,0.375,0.6206896551724138,0.11766454352441613,0.07635230769230769
0.3,0.125,0.31034482758620685,0.008862602365787078,0.007961538461538461
0.4,0.125,0.3448275862068966,0.019526842584167425,0.020155384615384617
0.38,0.041666666666666664,0.3275862068965517,0.014983318168031544,0.005141538461538461
0.18,0.2916666666666667,0.5689655172413793,0.043045192599332725,0.05983384615384615
0.1,0.2916666666666667,0.27586206896551724,0.08712162572035184,0.5751753846153845
0.4,0.2916666666666667,0.5862068965517241,0.04089778586593873,0.07060615384615385
0.38,0.041666666666666664,0.3275862068965517,0.00629663330300273,0.005044615384615384
0.25999999999999995,0.20833333333333334,0.46551724137931033,0.0191871398240825,0.0385676923076923
0.42000000000000004,0.375,0.5689655172413793,0.04232332423415226,0.040440000000000004
0.32,0.041666666666666664,0.27586206896551724,0.0007279344858962694,0.6182523076923077
0.25999999999999995,0.20833333333333334,0.46551724137931033,0.02535031847133758,0.0385676923076923
0.27999999999999997,0.20833333333333334,0.48275862068965525,0.032253563845920534,0.048086153846153855
0.4999999999999999,0.20833333333333334,0.5517241379310345,0.02592053381862299,0.05742
0.4,0.20833333333333334,0.4482758620689655,0.017500758265089476,0.02562769230769231
0.2,0.20833333333333334,0.48275862068965525,0.02251137397634213,0.0385676923076923
,,,0.009329693660903852,
0.38,0.125,0.3620689655172414,0.011938125568698816,0.008646153846153847
